Sex,Age,Apple,Aronia,Banana,Bearberry,Blackberry,Blackcurrant,Blueberry,Cantaloupe,Citron,Clementine,Coconut,Guava,Lime,Lychee,Mango,Orange,Peach,Plum,Quince,Raspberry,Redcurrant,Sambucus,Strawberries,Client
F,20,77,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,52,N
M,61,108,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,N
M,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,N
M,48,0,0,208,21,37,0,0,246,0,0,0,0,0,0,22,0,268,0,0,0,0,0,0,N
F,48,0,0,0,0,0,0,0,0,0,24,0,0,0,142,0,0,0,0,0,0,0,0,0,N
M,31,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,66,N
M,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
F,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,0,0,0,0,0,0,0,0,N
M,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,Y
M,18,0,85,0,0,0,0,195,0,0,190,0,93,0,0,56,0,137,0,0,199,0,0,0,Y
M,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,44,20,36,0,0,0,0,0,0,0,0,0,201,0,0,0,0,215,0,277,0,0,0,0,N
M,60,0,0,0,0,0,198,0,0,0,0,86,0,0,0,0,0,0,0,117,0,0,0,0,Y
F,27,0,0,0,0,0,130,0,0,227,113,0,0,146,0,120,0,0,143,0,103,0,0,0,N
F,29,0,0,246,0,0,233,0,268,0,0,0,177,0,0,0,0,0,0,81,0,0,0,0,N
F,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,Y
M,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,22,0,N
F,55,0,0,0,0,0,0,0,0,13,0,0,0,0,104,0,0,0,0,0,0,0,0,0,N
F,66,0,0,0,0,232,0,0,0,212,0,225,0,0,0,277,0,0,0,35,165,0,0,0,Y
M,27,0,0,0,165,0,0,0,0,0,17,0,0,113,0,178,0,218,0,0,0,0,0,0,Y
F,63,99,0,0,158,0,0,0,276,0,297,0,0,0,0,0,0,0,0,250,0,0,0,0,N
M,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,0,N
M,32,247,0,57,0,0,0,0,0,168,19,0,0,0,174,132,0,0,0,0,0,0,0,0,N
F,62,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,N
M,43,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,N
M,60,0,163,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,N
M,31,0,0,0,0,0,0,0,0,124,0,126,0,0,0,0,0,0,0,0,0,0,0,0,N
M,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,50,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,N
F,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
F,61,0,0,0,0,0,0,0,0,0,0,50,82,0,0,0,257,92,0,33,275,0,0,0,N
F,58,0,0,0,0,0,0,0,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,40,0,0,74,0,25,0,0,0,0,0,283,75,0,0,0,0,0,0,0,0,0,0,0,Y
M,60,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,N
F,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,19,0,0,0,0,0,100,56,0,146,69,0,0,0,260,0,85,147,0,0,0,0,0,0,N
M,27,0,0,0,12,0,0,0,0,0,0,126,0,0,0,0,0,0,0,120,243,0,0,0,N
M,50,0,150,0,0,261,93,0,0,0,0,281,196,192,0,0,0,0,0,0,0,83,0,0,N
M,51,0,0,272,0,0,0,196,0,0,114,0,0,0,0,0,0,0,0,268,260,212,247,0,N
M,56,0,0,88,0,24,0,0,0,0,0,0,0,0,185,0,99,0,0,148,286,0,0,43,N
M,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
F,32,0,0,184,0,0,0,0,0,27,0,0,228,0,143,0,0,0,0,0,0,0,0,0,N
M,54,0,0,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,N
F,64,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,207,114,142,0,N
F,37,0,0,0,0,0,0,129,0,0,35,0,0,0,0,259,0,0,0,0,0,0,0,121,N
M,57,0,0,0,0,0,18,0,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
F,23,0,0,172,283,130,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,199,0,N
M,38,0,0,0,0,0,0,0,0,0,110,0,0,0,0,98,0,157,203,0,0,208,0,0,N
M,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,N
M,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,37,0,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,0,0,0,0,0,Y
M,60,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,32,0,0,17,0,0,0,287,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,Y
F,25,277,179,0,0,0,0,101,0,110,208,0,293,0,0,0,0,0,0,0,0,0,254,0,Y
M,25,0,282,0,0,245,0,0,0,0,0,263,0,0,0,182,196,0,20,0,0,0,0,0,N
F,39,0,280,0,0,0,0,0,149,0,0,179,0,0,0,0,0,0,281,0,0,0,0,46,Y
F,35,0,0,0,0,0,0,99,0,0,263,0,286,0,0,94,0,0,0,0,0,0,0,142,N
M,20,0,0,107,113,0,0,0,0,0,0,16,0,138,0,0,0,0,0,0,0,0,197,88,N
M,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,40,0,0,0,0,0,254,191,0,0,0,263,0,0,0,0,0,0,0,129,0,292,0,0,N
F,45,0,0,0,0,0,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,39,0,0,0,0,0,0,266,0,0,0,0,272,226,0,0,88,0,0,60,0,0,18,0,N
M,23,0,0,0,0,17,0,0,0,0,69,0,0,0,0,220,0,0,0,136,0,0,0,0,N
F,23,0,0,0,0,0,177,289,228,0,0,0,0,0,99,0,0,0,0,0,130,217,153,0,N
M,46,0,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,0,0,0,0,N
F,53,0,0,0,0,0,209,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,N
M,57,0,0,0,0,157,8,0,0,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
F,34,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
F,41,0,0,0,0,0,0,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
F,40,0,0,0,0,6,0,0,0,0,0,0,103,0,0,90,0,0,0,0,0,0,0,0,N
M,52,0,0,0,258,0,0,66,0,0,166,0,0,179,0,235,123,0,0,0,0,0,0,3,N
M,64,0,0,0,173,0,126,281,0,65,0,0,0,147,102,0,0,0,0,0,0,0,0,0,N
F,28,0,0,0,64,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,60,0,0,105,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
F,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
F,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,0,N
F,62,0,0,0,0,0,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,N
F,66,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
F,61,156,0,0,0,0,0,0,0,0,0,0,0,0,171,0,0,0,282,0,118,287,0,0,Y
F,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,47,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,248,0,0,75,12,0,Y
M,60,0,0,0,0,0,0,0,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
F,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,37,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
F,55,0,0,0,0,0,0,291,0,0,0,0,0,0,0,0,0,75,0,98,0,0,0,0,N
F,64,0,0,0,296,0,0,0,0,271,0,0,0,0,192,0,0,0,276,277,35,0,280,0,N
F,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,29,0,0,171,0,0,59,0,51,0,0,0,0,0,0,0,0,0,237,0,0,180,0,0,Y
F,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
F,40,0,0,0,0,219,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,19,0,0,0,0,0,65,0,285,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,N
M,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,38,0,131,0,0,0,0,0,0,0,297,0,0,29,251,0,0,62,0,50,0,94,0,0,N
F,34,95,0,0,19,0,268,60,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,Y
M,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
F,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,31,0,0,0,0,0,180,0,0,0,0,0,0,0,64,0,153,0,0,0,0,0,167,0,N
M,28,0,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0,0,254,0,0,219,0,0,N
F,48,0,0,0,0,171,146,0,0,0,0,249,32,0,0,0,0,0,99,0,0,0,6,85,N
M,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,42,113,0,0,0,0,71,0,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,44,0,0,0,0,0,0,0,0,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,Y
F,39,0,0,0,0,0,0,0,0,95,0,0,67,0,0,0,0,0,0,0,0,0,0,0,N
F,48,202,0,0,0,0,193,0,0,256,118,0,0,0,0,28,0,0,0,262,0,98,0,0,N
M,47,0,0,119,0,0,0,262,187,141,0,0,0,0,196,0,146,0,3,0,0,0,0,0,N
M,28,0,0,87,0,0,0,0,199,0,0,0,0,0,219,224,0,0,246,0,0,0,0,0,N
M,20,0,0,76,0,0,0,88,0,0,0,0,0,0,230,0,0,0,0,0,0,0,239,177,N
F,51,0,0,0,0,0,0,0,226,0,0,0,0,163,0,147,0,0,0,0,0,0,0,0,Y
M,34,0,0,41,0,0,0,0,129,159,0,0,0,285,0,0,0,0,0,277,0,195,0,0,N
F,38,0,0,0,3,31,0,0,0,0,0,0,0,0,0,0,229,17,0,215,11,0,0,0,N
F,30,0,285,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,N
F,49,0,0,49,0,0,0,0,0,0,0,0,0,135,0,0,0,64,0,0,0,226,0,0,N
M,27,0,0,262,0,0,61,0,249,128,0,0,0,0,0,0,0,0,0,0,0,0,194,194,Y
M,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
F,24,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,65,0,0,0,130,248,0,102,0,0,0,0,30,0,0,0,0,0,0,240,0,0,0,0,N
F,34,265,0,0,0,0,0,0,0,0,0,0,0,0,0,293,0,0,0,0,62,0,0,0,N
F,36,201,0,0,0,0,0,0,0,0,113,0,0,0,0,0,45,0,0,0,0,0,150,0,N
M,59,0,0,0,0,0,0,0,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,N
M,60,0,0,0,19,0,0,0,0,0,0,0,148,0,0,0,277,28,0,0,9,0,0,0,N
M,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,N
F,49,0,0,0,0,0,0,199,0,0,0,281,0,0,11,0,0,0,22,0,0,0,0,0,N
M,58,0,0,1,226,0,0,0,0,239,0,0,0,91,24,0,0,0,0,143,0,162,0,0,N
M,28,93,0,130,0,0,155,129,0,0,0,208,0,0,0,116,0,0,0,0,0,0,202,0,N
M,34,141,0,0,0,0,0,0,0,0,0,0,222,42,65,0,0,0,65,0,0,0,256,0,N
M,54,169,0,0,66,0,0,22,0,239,0,0,0,0,0,0,54,275,0,0,0,31,0,0,Y
M,65,123,0,0,0,0,0,22,0,0,105,0,0,0,0,0,145,0,0,29,0,0,0,0,N
M,39,94,0,0,0,0,0,0,0,295,122,0,0,250,0,0,0,10,0,0,0,0,170,0,N
M,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
F,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,N
F,49,0,0,0,176,0,113,0,256,0,0,234,0,0,0,204,0,0,0,0,224,0,0,0,Y
F,43,0,0,0,0,0,0,0,0,0,0,0,126,0,0,225,0,0,0,0,0,242,0,137,N
M,49,0,0,0,0,0,0,0,156,0,0,0,19,109,0,0,0,0,82,0,0,0,0,284,N
M,30,0,67,0,0,0,0,0,215,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,N
F,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
F,62,0,0,110,0,0,0,81,0,0,0,0,0,31,0,198,164,0,0,162,0,0,0,0,N
F,33,0,170,0,42,0,0,0,0,0,0,0,0,0,0,0,285,189,101,0,0,0,0,288,N
F,35,0,0,0,243,0,0,0,140,35,0,0,0,0,0,90,0,0,0,0,5,152,0,0,Y
F,66,0,20,0,0,0,69,0,0,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,Y
F,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,120,0,0,0,0,N
M,24,0,0,0,0,0,0,44,0,0,0,0,0,0,149,0,0,0,0,0,0,0,0,0,N
F,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,47,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,N
F,66,0,0,0,0,0,0,0,0,0,0,0,267,0,0,0,71,0,0,0,0,0,0,0,N
F,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,N
M,66,0,0,0,0,0,253,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,299,Y
F,21,0,0,0,0,0,155,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,31,0,0,0,0,0,0,237,0,0,0,0,0,0,0,0,15,0,0,0,0,0,223,0,N
F,32,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
F,57,89,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,228,0,0,N
F,64,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,211,230,0,0,0,0,0,215,Y
M,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,154,0,0,0,N
M,20,107,0,190,0,0,0,0,194,0,0,0,0,0,0,0,0,250,0,0,0,198,0,232,N
M,46,0,287,0,0,51,291,0,0,0,0,0,136,0,0,0,28,0,0,102,0,225,0,0,N
M,61,0,0,53,0,0,0,170,0,0,0,0,178,0,235,0,0,255,0,0,5,0,120,0,N
M,58,0,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y
F,41,0,0,0,0,0,0,38,0,0,0,0,219,0,246,172,121,0,0,0,0,0,147,0,N
M,21,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
F,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y
M,48,0,0,0,0,0,45,0,63,0,0,32,0,0,0,0,196,0,0,232,274,0,0,0,N
M,46,267,19,0,0,0,0,217,0,281,0,229,0,0,0,0,0,0,0,0,0,254,0,132,N
F,64,268,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,187,N
M,63,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,267,0,0,N
M,32,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,N
M,46,0,0,11,0,0,270,0,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,N
M,29,0,0,0,0,218,0,0,15,0,0,0,0,0,0,0,0,173,0,0,0,0,118,0,N
M,66,119,0,0,0,210,15,0,0,0,0,0,0,59,0,0,0,0,0,0,0,225,0,0,N
M,20,0,0,0,0,0,0,186,0,0,0,67,0,0,0,0,0,0,0,0,223,0,0,0,Y
M,62,0,0,72,203,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,38,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,N
F,39,0,0,0,0,0,0,0,0,0,0,193,145,0,168,237,0,0,0,0,0,0,7,0,N
F,38,0,0,0,0,0,196,0,0,0,0,109,0,0,0,0,0,55,0,0,0,96,0,0,Y
M,26,0,0,0,0,232,251,0,0,0,0,0,0,35,251,0,0,0,0,0,0,0,0,0,Y
F,57,140,0,0,0,0,256,58,0,0,0,0,0,110,0,0,0,154,0,259,66,0,0,0,Y
M,20,213,0,151,227,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0,N
M,47,0,0,0,122,0,275,0,0,0,109,0,0,209,0,0,0,0,146,204,0,0,0,0,Y
M,31,112,0,159,0,0,0,0,0,0,0,0,0,0,0,165,34,0,0,0,0,226,0,0,N
M,41,0,0,0,0,0,106,0,0,185,0,0,0,0,0,0,0,120,0,93,81,0,0,0,N
F,19,0,0,0,0,126,0,0,0,0,0,0,0,0,33,155,0,0,0,0,0,0,0,0,N
F,50,0,0,223,0,0,0,12,0,290,41,187,0,0,0,186,0,0,0,0,199,0,0,0,N
M,27,0,0,0,0,0,0,0,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,27,85,0,0,0,0,0,0,0,0,0,243,0,0,0,190,0,0,0,0,0,0,0,275,N
M,63,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,127,0,0,41,N
F,32,0,0,24,232,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,209,N
F,66,0,0,0,196,0,0,171,0,208,0,92,0,0,0,0,0,0,163,0,0,0,0,179,Y
F,63,0,0,0,155,0,0,0,0,0,0,15,0,0,243,0,0,0,0,0,0,0,0,0,N
M,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
F,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,0,108,0,0,0,0,N
M,29,0,0,0,0,97,0,64,0,0,0,1,0,0,0,0,0,0,0,0,218,0,247,0,N
F,48,0,204,0,0,17,0,0,0,0,0,0,0,182,0,0,0,0,0,0,0,0,0,0,N
M,63,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,N
F,32,0,287,0,0,31,0,0,49,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,N
M,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,N
M,25,0,0,0,0,222,0,0,0,0,258,0,0,0,0,0,0,0,0,0,0,0,0,0,Y
M,27,0,0,0,293,0,0,0,112,149,0,0,227,0,0,0,0,0,160,0,0,0,0,0,Y
F,51,0,0,0,0,0,0,0,0,141,51,0,0,0,0,0,0,0,0,0,174,0,0,208,N
M,50,22,0,116,0,0,0,85,0,0,0,0,48,0,0,0,8,74,0,0,0,0,0,0,N
M,52,0,0,0,0,0,0,0,0,13,0,0,0,0,0,147,0,0,0,0,0,18,0,0,Y
F,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,N
M,53,0,0,0,0,246,0,0,0,0,0,0,116,0,0,0,0,270,0,0,0,91,253,0,N
F,59,0,27,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
F,62,0,0,0,196,0,0,0,0,33,0,0,0,0,0,0,254,0,119,207,163,0,0,0,Y
F,35,0,0,0,0,0,0,0,68,0,0,0,0,183,0,0,0,0,0,0,0,145,0,0,N
M,41,0,115,0,0,0,0,0,0,0,0,216,0,0,0,0,0,0,0,0,0,0,0,0,N
F,45,0,0,133,0,0,0,0,0,23,159,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,58,148,0,0,294,0,257,155,228,0,0,179,0,0,0,0,193,0,0,0,0,0,0,0,N
F,31,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,272,N
M,24,0,0,0,134,0,154,0,0,0,0,0,0,86,59,0,0,0,0,0,0,21,244,86,N
M,21,0,0,0,0,0,0,0,120,0,0,0,0,0,210,0,0,0,280,299,215,71,10,0,N
M,22,0,229,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y
F,35,0,0,95,0,187,0,0,0,0,0,0,0,2,0,8,297,0,0,70,116,0,0,0,N
F,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
F,19,0,0,0,78,0,0,0,0,146,0,0,29,0,0,208,0,116,0,0,0,0,0,0,N
F,45,0,0,0,0,0,0,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,187,0,0,0,0,0,220,0,N
F,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
F,66,0,0,0,144,0,0,0,175,0,283,43,0,0,0,0,0,0,0,0,0,0,0,0,Y
F,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,43,0,0,0,0,156,0,0,27,0,29,77,0,0,0,120,0,0,0,0,0,250,0,0,Y
F,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,61,128,0,0,184,129,0,0,0,0,0,217,0,287,0,0,0,0,0,0,0,0,0,30,N
F,51,0,0,222,0,0,0,0,0,0,0,0,0,0,0,35,0,243,0,0,0,0,0,0,N
M,38,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
F,55,0,0,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,N
F,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,62,0,0,0,0,0,166,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,N
M,37,55,0,119,0,21,0,0,205,270,0,0,269,0,132,0,0,0,0,0,0,0,0,0,N
M,27,0,0,0,0,111,0,0,279,0,153,0,0,0,0,0,105,0,164,0,0,142,0,54,Y
M,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
