Sex,Age,Apple,Aronia,Banana,Bearberry,Blackberry,Blackcurrant,Blueberry,Cantaloupe,Citron,Clementine,Coconut,Guava,Lime,Lychee,Mango,Orange,Peach,Plum,Quince,Raspberry,Redcurrant,Sambucus,Strawberries,Client
F,23,0,0,0,0,0,0,198,0,98,0,0,0,42,0,0,0,188,0,0,209,0,0,0,Y
M,44,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,20,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y
F,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,62,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,0,0,0,0,N
F,39,0,0,0,0,0,0,165,201,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,N
M,33,0,0,0,0,0,0,0,187,114,0,0,0,0,59,88,0,192,0,0,0,0,0,0,N
M,37,288,165,0,0,0,0,203,0,0,0,0,0,0,0,0,0,0,0,266,0,0,0,0,N
M,59,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,N
F,33,0,160,0,0,0,0,0,0,0,0,0,60,0,0,83,46,0,40,0,0,218,0,0,N
M,50,0,25,0,48,0,12,0,146,0,0,0,219,0,0,0,0,0,107,200,0,0,0,0,N
M,62,246,0,0,0,135,0,227,102,0,0,0,0,0,0,0,0,0,53,197,0,0,0,0,N
F,30,0,0,159,0,0,0,0,0,2,0,0,0,265,0,149,241,0,0,40,227,0,0,0,Y
M,31,0,0,0,0,0,0,28,0,0,0,25,0,167,0,0,0,0,0,114,140,0,0,0,Y
M,62,0,0,0,40,0,0,0,0,0,0,0,0,0,0,164,0,0,0,0,0,79,194,0,Y
M,66,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,261,0,0,0,0,0,31,0,N
F,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,146,Y
M,60,5,0,87,0,0,0,0,0,0,260,0,0,0,0,0,0,0,51,0,0,259,0,0,N
F,20,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,N
F,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y
M,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,66,4,292,0,0,0,0,0,115,0,0,72,0,246,0,0,0,0,0,0,0,0,0,0,Y
M,50,0,0,0,0,23,230,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
F,35,43,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,N
F,57,62,237,0,169,0,295,0,0,0,0,266,0,0,0,0,121,0,0,0,0,0,0,0,N
M,27,0,0,0,0,0,0,245,147,107,0,0,0,0,0,0,0,0,0,0,6,0,10,0,N
M,46,0,0,0,0,0,0,0,0,0,32,0,123,0,205,0,217,7,0,0,0,0,153,82,N
M,50,0,0,0,0,0,0,0,0,0,173,2,0,276,0,122,0,0,0,0,293,0,0,0,N
M,50,192,0,0,159,0,12,0,0,0,0,0,0,0,10,258,0,0,0,0,0,0,0,0,N
F,61,0,0,0,0,0,0,0,0,279,0,0,0,0,95,0,209,0,0,0,0,0,0,0,N
F,52,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,0,0,0,218,0,0,0,0,N
F,28,0,0,0,0,114,0,0,0,0,91,0,0,263,253,0,211,0,0,0,0,0,0,12,N
M,32,0,0,0,0,0,0,0,0,0,0,52,0,0,80,107,47,0,0,0,0,0,0,0,N
M,48,292,0,41,0,0,0,0,0,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0,N
M,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
F,52,0,0,0,0,0,0,113,299,0,0,0,0,0,0,0,238,0,84,0,0,0,0,0,N
F,60,11,229,0,0,33,0,135,170,0,0,0,0,0,0,0,0,0,0,122,0,213,0,0,N
M,19,0,149,0,0,220,54,103,0,0,0,114,0,0,0,0,0,270,0,0,0,0,0,28,Y
M,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
F,33,246,0,0,99,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,192,0,0,0,N
F,19,0,238,132,0,0,0,0,0,0,0,0,0,128,99,0,256,0,0,0,0,0,227,0,N
F,66,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,0,0,0,0,Y
F,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,41,249,84,0,0,Y
M,34,104,0,0,0,0,47,169,0,65,0,194,0,233,0,0,0,0,0,0,239,0,0,0,Y
M,57,0,0,0,0,0,0,0,247,0,0,91,0,185,81,0,4,0,0,0,49,0,59,0,N
M,63,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,0,45,0,0,0,0,N
M,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,Y
F,39,0,0,0,0,0,232,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,46,0,0,140,0,0,0,16,0,59,0,0,0,0,0,0,0,0,0,244,0,0,0,0,N
M,55,0,0,0,0,0,0,0,0,0,0,0,0,273,0,0,0,0,0,0,0,0,0,0,N
F,61,0,0,0,242,0,0,0,0,0,188,111,0,0,0,0,142,0,0,0,0,178,224,0,Y
F,52,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,117,0,0,0,N
F,54,0,0,0,0,0,72,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,N
F,26,0,0,0,0,0,0,0,0,272,0,0,0,0,0,0,0,0,0,56,0,43,0,217,N
F,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,N
M,65,67,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y
F,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
F,36,0,0,0,0,0,98,0,0,0,96,0,0,0,0,0,0,273,0,0,0,0,151,0,N
F,35,0,0,0,0,112,32,0,0,0,271,72,296,0,0,0,0,0,0,0,294,0,0,0,N
M,49,0,0,0,0,0,0,0,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
F,66,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,0,0,0,0,0,0,N
F,26,190,173,277,0,0,0,0,0,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
F,53,0,0,0,0,0,0,0,0,0,0,0,0,33,0,101,260,0,0,0,0,0,0,0,N
F,28,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,N
F,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y
F,21,0,0,0,0,63,0,0,0,0,0,0,0,185,0,0,0,0,15,0,0,0,0,278,N
M,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,28,0,0,0,0,273,0,0,0,0,0,0,0,0,0,0,0,205,119,188,0,0,0,184,N
M,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,0,0,0,0,0,0,0,N
F,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,0,0,0,0,0,0,0,N
F,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,37,0,0,0,0,238,0,0,0,0,0,0,0,212,0,0,0,0,0,232,150,297,140,0,N
M,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,29,0,0,0,0,0,0,0,0,123,104,0,0,0,0,0,0,66,0,0,0,283,0,0,N
M,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,22,0,0,0,0,0,0,56,0,99,204,0,0,38,175,0,0,0,0,0,139,0,137,0,Y
M,20,0,203,174,0,273,0,0,0,0,0,0,0,0,246,0,30,0,0,0,0,132,0,0,Y
M,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
F,44,0,0,0,0,243,84,0,0,0,178,0,0,182,0,63,0,0,0,0,0,0,0,0,Y
F,49,0,0,0,0,0,51,199,0,0,0,0,0,280,0,0,0,0,0,0,0,0,0,0,N
M,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y
F,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,21,0,0,31,0,0,0,0,0,173,0,0,0,0,0,0,0,240,0,0,0,0,204,0,N
M,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,N
M,62,232,0,135,0,0,0,0,173,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,Y
F,45,0,0,180,117,0,0,0,16,183,0,0,0,83,0,0,0,0,78,0,0,0,0,0,Y
M,65,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,N
M,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,28,0,224,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,25,0,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,0,0,0,213,0,0,0,N
F,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,48,0,0,0,31,0,0,0,12,98,0,0,0,0,0,272,10,217,0,0,0,0,0,0,N
M,46,113,72,0,0,0,57,0,22,0,0,113,93,131,0,0,0,0,0,0,0,0,0,0,Y
M,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,58,0,0,14,0,0,0,0,0,0,0,196,0,197,0,0,0,0,0,218,0,0,0,0,Y
F,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,38,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,56,85,35,131,0,0,N
M,30,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,275,0,0,0,N
M,25,0,0,0,0,0,0,0,258,0,0,0,0,0,0,247,0,0,0,0,0,0,0,0,N
M,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,0,0,0,0,0,0,209,N
F,50,0,0,0,0,0,57,0,100,0,0,0,0,0,0,0,0,0,161,0,0,70,0,89,N
F,41,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,N
F,35,0,270,0,0,0,0,0,0,219,0,0,0,0,0,275,0,229,134,0,0,209,0,0,Y
M,57,0,210,0,200,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,0,N
F,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0,0,N
M,20,0,0,0,251,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,Y
M,45,0,13,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
F,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
F,28,184,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,N
M,53,293,0,0,0,0,0,0,0,106,0,0,2,0,0,0,22,0,0,0,0,0,0,0,N
F,57,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,287,0,0,0,98,0,0,0,N
F,25,178,0,0,0,13,182,0,0,0,0,0,190,133,0,0,0,0,0,0,0,0,0,0,N
M,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,62,0,0,114,0,0,169,0,201,0,0,0,0,0,0,0,108,0,0,0,0,0,109,0,N
M,34,32,69,0,0,0,0,94,68,0,0,0,0,0,0,0,0,0,0,0,0,223,0,0,N
M,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,35,0,0,0,0,0,0,0,0,0,111,0,0,209,0,0,0,0,0,0,0,0,0,85,N
F,54,0,0,0,45,0,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,46,0,0,3,0,0,0,0,191,0,0,0,0,0,0,282,28,0,0,0,0,0,0,0,N
M,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,0,0,278,0,0,0,N
F,55,0,239,46,0,0,0,0,0,0,0,0,0,19,0,97,0,0,0,0,207,295,0,0,Y
F,32,5,0,0,205,0,0,0,0,0,190,113,0,0,0,0,0,276,0,147,0,0,190,0,N
F,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
F,30,0,0,0,0,0,104,0,0,0,21,112,0,0,0,82,0,0,190,0,116,0,0,0,N
M,19,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,0,114,0,0,146,0,N
M,40,0,86,0,0,0,0,0,2,0,0,0,26,0,0,0,0,191,0,0,0,0,0,0,N
M,41,229,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,220,0,0,0,0,Y
F,22,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,237,0,0,217,0,0,257,N
F,26,22,0,0,0,0,0,84,0,0,0,72,0,213,0,0,0,0,151,0,102,0,0,0,N
M,65,0,0,0,0,0,0,0,0,0,0,278,96,0,0,298,0,0,0,59,0,0,0,0,N
F,35,0,0,0,0,0,269,0,0,224,0,0,0,0,0,0,0,0,0,0,0,0,97,0,N
M,45,247,0,0,0,0,0,0,0,0,143,0,0,214,291,31,0,0,0,0,0,0,0,151,N
F,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,33,0,0,0,220,0,0,162,0,212,0,0,82,0,0,0,0,0,196,0,0,0,0,188,N
F,66,0,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y
M,35,0,0,244,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,36,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,36,0,0,0,0,0,0,0,216,0,0,0,0,0,0,0,250,0,0,0,0,0,37,0,Y
M,27,0,0,0,0,193,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y
M,54,0,0,0,0,0,0,0,0,0,0,215,0,0,0,0,0,0,0,0,0,0,0,0,N
F,49,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
F,39,0,0,277,247,0,0,88,0,0,0,0,139,0,0,0,154,0,0,0,79,219,0,0,N
M,20,0,0,0,150,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,N
F,40,263,0,0,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,Y
M,26,0,0,0,0,0,0,0,0,0,224,0,0,287,0,0,0,0,0,0,0,0,0,0,N
F,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
F,53,0,0,0,0,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,0,N
F,55,0,0,0,0,280,0,0,0,0,0,0,0,0,143,0,0,0,0,0,0,183,0,0,Y
M,35,0,0,0,0,94,0,0,0,180,0,0,0,0,0,0,0,154,0,0,124,0,0,29,N
M,35,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,56,0,0,0,0,0,0,0,267,0,0,0,0,0,0,0,0,0,0,0,85,0,213,0,N
F,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,N
M,60,0,0,0,0,0,201,0,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,N
F,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,59,0,0,0,0,156,0,0,198,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,N
F,38,0,0,0,127,0,183,0,0,292,0,260,13,0,0,0,0,0,12,0,0,0,89,0,N
M,48,0,0,295,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
F,24,0,250,0,0,0,0,0,0,0,8,0,0,0,0,0,0,34,213,0,85,244,0,0,Y
M,30,70,0,0,0,0,0,175,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,N
F,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,N
M,20,0,0,183,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,10,0,140,0,261,N
M,51,0,0,0,0,0,0,243,0,230,0,0,0,0,0,0,0,0,0,0,288,0,0,15,N
M,61,298,0,0,0,218,0,0,0,0,0,19,0,0,0,0,0,88,148,0,0,0,106,0,N
F,23,52,255,0,0,0,0,0,0,97,0,0,0,0,0,200,64,0,110,0,0,0,92,0,Y
F,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,N
F,24,195,0,0,0,0,0,0,0,151,0,0,0,0,0,196,0,196,0,0,0,0,0,274,N
F,22,0,0,0,244,0,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0,129,0,0,0,0,N
F,36,0,230,0,0,0,0,0,0,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y
F,21,0,0,0,0,0,0,241,0,124,0,75,0,196,0,23,0,0,262,0,0,0,0,0,N
F,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0,0,0,N
M,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,N
F,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,50,0,0,0,0,0,0,0,291,0,0,0,0,0,17,0,0,0,0,0,0,0,81,0,N
F,54,0,0,0,0,0,0,0,0,0,215,0,0,0,0,0,0,0,0,0,0,0,115,0,Y
M,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
F,56,0,0,0,0,0,0,32,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,N
M,65,0,0,0,0,0,264,0,0,0,0,279,0,0,133,299,0,0,0,0,0,0,0,0,N
M,37,220,0,146,21,0,0,0,0,0,0,0,0,0,85,0,226,0,0,0,108,0,0,265,Y
M,66,0,0,6,0,0,0,0,255,0,0,5,0,16,175,209,0,0,0,0,0,226,0,0,N
F,65,0,0,0,0,0,0,274,0,0,0,170,0,275,0,0,0,0,0,0,0,0,0,0,Y
M,61,0,0,0,267,0,11,0,179,0,74,0,0,0,0,0,0,173,0,0,0,0,0,0,Y
M,25,213,0,0,0,0,0,289,0,0,212,0,0,285,222,0,0,2,0,0,163,0,0,0,Y
F,25,0,169,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,N
M,50,184,0,21,0,0,0,0,0,0,0,0,25,118,0,0,0,0,0,0,0,0,120,16,Y
M,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,N
M,48,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,16,0,0,0,0,262,0,0,Y
M,35,0,0,0,238,0,0,0,0,0,0,0,0,0,279,85,0,0,0,163,0,0,0,150,N
M,63,126,0,0,0,41,118,0,238,0,0,0,0,0,0,0,0,0,0,299,0,245,0,0,N
F,32,0,0,0,0,0,0,0,0,0,0,55,204,0,0,0,0,0,71,9,0,0,0,0,N
F,55,0,0,0,0,0,283,0,0,0,0,0,0,0,0,41,0,0,0,0,0,108,0,0,N
F,52,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,N
M,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,N
M,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,N
M,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,0,0,120,0,0,N
F,57,0,0,0,0,0,0,0,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,N
M,49,137,0,0,0,0,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,0,0,N
M,26,0,0,0,0,0,0,0,0,251,0,0,0,156,0,282,0,0,0,0,0,0,0,0,N
M,46,0,0,0,0,0,0,274,1,0,0,0,0,0,0,14,0,0,0,0,0,121,0,0,Y
M,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,57,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y
M,29,143,0,0,0,0,179,0,36,0,0,0,0,0,0,0,0,0,0,239,118,138,0,0,N
M,32,18,0,75,0,0,0,0,0,0,54,298,258,0,0,245,0,0,0,0,0,0,0,241,Y
M,47,0,28,0,251,0,0,0,0,0,0,98,200,0,0,0,182,0,0,193,0,0,0,0,N
M,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
F,45,0,0,287,180,0,0,0,239,0,114,0,0,120,0,0,0,0,0,0,0,0,0,0,Y
