Sex,Age,Apple,Aronia,Banana,Bearberry,Blackberry,Blackcurrant,Blueberry,Cantaloupe,Citron,Clementine,Coconut,Guava,Lime,Lychee,Mango,Orange,Peach,Plum,Quince,Raspberry,Redcurrant,Sambucus,Strawberries,Client
M,29,0,0,0,0,247,170,0,0,207,0,0,0,0,0,0,0,22,0,0,0,0,0,266,N
F,52,0,115,0,0,0,0,0,0,0,0,0,0,0,199,169,0,0,0,0,0,0,0,223,N
M,43,206,0,0,0,0,29,0,197,0,0,296,0,0,0,0,267,132,0,0,267,0,0,0,N
F,27,279,232,0,0,0,0,0,0,0,0,0,0,0,0,85,0,194,0,0,0,0,0,0,Y
F,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,21,0,0,0,0,88,0,274,0,0,0,0,0,0,0,0,174,0,0,0,0,0,0,0,Y
M,60,0,139,0,0,122,0,0,0,0,0,63,0,0,0,0,285,0,0,0,0,0,0,0,N
M,53,0,245,0,0,0,0,0,0,0,61,0,197,144,0,0,0,102,0,0,0,0,0,0,Y
F,65,0,0,118,10,0,0,0,216,0,297,0,0,0,0,22,0,0,0,0,0,37,0,0,Y
M,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,29,0,274,0,0,55,0,137,8,0,0,0,0,0,0,0,0,0,0,0,0,0,228,0,N
F,59,0,180,0,179,0,0,114,58,0,0,0,0,0,0,0,209,0,0,70,0,0,0,147,N
F,40,0,0,0,0,0,0,0,0,118,0,234,0,2,0,260,0,0,0,0,0,0,0,0,N
M,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,172,0,0,0,0,0,85,N
F,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,0,0,102,0,0,0,0,N
F,31,0,0,76,0,0,0,0,0,0,0,220,12,0,48,0,0,0,0,0,0,0,0,0,N
M,38,0,0,0,0,60,0,46,0,108,32,174,0,0,0,0,0,18,0,0,0,0,0,0,Y
M,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,0,0,0,Y
F,48,0,0,0,0,0,0,0,0,0,179,0,0,52,108,0,193,0,71,0,0,127,0,0,N
M,49,0,162,0,0,106,55,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,N
M,36,16,0,0,0,0,0,293,0,0,0,0,0,0,0,0,27,0,0,0,0,126,0,183,N
M,39,50,0,0,0,0,0,0,268,0,0,162,0,0,0,0,46,0,0,0,0,206,0,0,N
F,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,0,Y
M,50,0,70,0,0,0,216,0,0,0,0,0,0,0,0,0,74,0,138,269,0,0,0,83,N
M,60,0,53,0,107,0,209,0,0,37,0,0,0,0,243,0,0,0,274,0,0,0,0,0,N
F,56,0,0,55,0,0,0,0,0,180,0,0,0,0,0,0,0,160,199,0,0,0,0,0,N
M,65,0,0,0,167,0,0,0,0,25,0,0,0,0,0,130,0,0,0,0,0,0,0,41,N
M,43,27,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
F,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
F,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,43,0,0,0,89,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
F,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y
F,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
F,46,0,290,0,0,0,0,94,0,206,0,0,0,0,56,0,0,0,0,0,0,185,123,0,N
F,63,0,293,0,0,0,70,0,205,0,0,0,0,0,0,0,0,0,0,269,0,0,217,0,N
M,20,0,83,0,0,0,0,0,0,0,103,0,33,0,0,278,0,0,63,0,0,0,0,0,Y
M,35,0,0,0,0,170,0,0,0,0,0,0,0,138,0,0,215,0,0,0,0,0,128,85,N
M,37,291,0,0,0,130,0,0,0,170,161,0,0,0,0,0,0,0,0,145,0,0,0,0,N
F,29,0,0,0,0,157,0,0,0,0,0,0,0,0,0,188,0,0,0,0,0,0,0,0,N
F,51,0,0,0,0,287,0,0,0,96,167,0,0,0,0,0,0,0,244,0,0,0,183,0,Y
F,52,0,161,0,50,0,0,5,0,0,0,0,0,247,0,135,0,0,0,0,0,0,0,282,N
F,57,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,37,0,0,0,0,0,0,Y
F,21,0,0,0,0,0,0,19,0,0,0,0,193,298,0,60,0,137,0,0,0,0,0,23,Y
F,37,0,0,0,0,0,0,0,219,0,0,0,0,0,0,99,0,0,0,0,0,165,80,241,N
M,20,0,0,0,0,127,0,25,0,0,0,0,0,292,0,0,0,0,0,0,0,0,0,0,N
M,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,0,0,0,0,0,0,0,0,N
F,39,0,179,248,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,265,203,59,0,N
M,49,0,0,0,0,0,0,0,248,0,273,0,0,0,0,0,0,274,14,0,0,0,0,135,N
M,31,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,18,0,126,218,0,0,0,162,0,146,0,0,297,0,0,0,232,0,0,0,0,0,0,0,N
F,20,154,0,0,6,0,0,0,0,106,216,0,0,207,0,0,0,296,0,0,0,0,0,0,Y
M,63,0,0,0,0,0,0,240,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
F,66,0,0,0,0,0,0,0,0,0,0,112,156,137,68,24,0,0,0,187,0,0,0,0,N
M,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,37,0,0,0,0,0,0,0,0,146,200,0,0,0,0,0,153,0,236,115,0,0,0,0,N
M,25,259,0,299,87,36,0,0,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,104,N
M,18,0,0,0,0,0,0,0,0,272,248,13,0,0,0,0,0,0,0,0,0,0,0,0,N
F,37,0,0,251,0,0,0,0,194,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,N
M,38,44,0,0,204,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,208,N
F,28,0,0,165,0,0,0,296,0,0,0,170,0,94,0,35,73,0,0,0,0,0,0,0,Y
F,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,Y
M,24,0,0,0,0,0,0,0,180,0,0,0,0,140,0,0,261,0,0,0,0,0,0,0,N
M,33,0,0,192,277,0,0,0,0,0,264,0,0,0,0,0,0,0,0,152,0,0,0,66,N
F,48,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,286,73,45,0,0,154,N
M,58,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,272,0,79,0,0,0,0,0,N
M,38,0,0,0,225,0,155,0,0,1,0,0,0,0,104,0,0,87,0,0,253,0,0,0,N
F,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
F,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,N
F,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,55,0,30,0,0,171,0,0,0,0,0,0,29,237,0,0,0,0,0,203,0,257,0,0,N
M,32,249,0,117,0,0,0,0,0,0,162,18,0,0,0,266,0,0,0,0,0,71,0,0,N
M,52,0,172,0,277,0,0,0,110,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,N
M,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,30,0,0,0,0,0,0,0,0,0,0,0,221,0,0,0,0,0,165,0,0,0,275,0,N
F,44,0,0,0,0,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,20,0,0,0,0,0,186,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y
M,45,0,73,0,0,60,0,0,0,0,0,0,0,0,0,0,0,128,0,0,144,0,0,0,N
F,26,0,0,0,0,0,0,0,212,186,0,0,0,14,0,0,0,0,0,0,95,0,0,0,N
M,54,0,0,0,0,227,85,0,0,67,0,0,20,252,0,0,132,0,0,229,0,0,0,0,N
M,65,0,0,0,0,0,0,0,0,294,114,0,0,0,0,0,0,153,0,202,0,0,0,0,Y
M,28,0,0,126,0,0,296,0,0,256,0,0,188,167,0,0,0,0,195,0,0,0,0,0,Y
M,63,0,0,0,0,0,0,0,158,256,31,0,0,176,0,110,0,0,0,294,0,258,0,0,N
F,65,136,0,0,0,0,0,106,0,0,0,256,0,224,0,255,0,0,56,0,119,0,0,0,Y
M,29,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,62,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
F,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,18,0,0,0,0,285,91,0,196,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,N
F,57,0,0,0,235,99,0,0,0,258,0,0,230,25,0,0,0,0,0,0,99,0,0,211,N
M,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,21,0,292,225,0,146,0,0,0,175,0,0,0,0,0,273,0,0,0,178,0,0,0,295,Y
M,43,290,210,0,0,0,183,0,0,197,0,0,0,0,0,0,0,0,0,0,0,202,0,63,N
M,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,33,N
F,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,61,0,0,0,0,92,0,167,0,0,0,0,0,0,0,141,285,0,0,0,0,0,70,0,N
M,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,0,0,0,0,N
F,41,0,0,0,0,0,0,248,199,0,0,45,0,2,54,0,29,0,60,0,0,0,0,0,N
F,50,0,0,0,0,164,0,0,0,0,0,0,0,0,0,0,0,86,0,0,183,0,0,0,N
M,35,0,0,0,0,73,251,0,262,0,0,0,270,0,0,0,0,0,0,0,0,0,0,0,N
F,39,62,0,0,0,0,242,80,0,0,0,0,263,0,276,214,111,0,0,0,0,0,0,0,Y
M,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,48,0,0,0,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,Y
F,36,0,0,288,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,N
M,50,0,0,0,0,41,0,0,76,0,0,6,0,0,0,94,0,0,0,0,0,197,117,0,Y
F,49,0,0,0,0,0,0,0,0,0,0,272,0,0,0,0,0,0,0,289,198,0,215,0,N
M,35,0,0,0,0,0,0,0,0,0,0,239,0,0,0,0,0,0,0,0,0,74,93,0,Y
F,21,180,0,0,138,0,0,0,0,269,158,0,0,0,0,0,0,0,0,0,0,0,0,0,Y
F,56,0,81,0,0,189,0,0,0,0,0,272,0,0,0,6,0,282,0,0,0,0,79,0,N
M,43,0,0,59,0,170,203,29,225,0,0,0,257,0,0,0,0,0,0,0,0,0,0,0,Y
F,47,0,0,0,0,16,0,0,0,0,0,0,0,0,0,205,0,218,0,0,0,0,0,0,N
M,47,0,0,97,0,203,0,0,0,0,0,177,0,0,72,0,0,0,0,0,44,0,0,0,N
M,29,246,0,0,0,0,0,0,0,89,90,0,0,0,0,0,0,86,0,0,0,0,0,115,N
F,53,0,123,0,0,0,47,19,0,115,0,0,0,0,0,0,0,0,58,0,0,0,104,0,Y
F,53,0,0,0,0,0,0,0,0,0,216,0,0,247,0,0,0,0,0,0,0,0,0,199,N
M,47,0,236,262,0,0,2,0,0,0,173,0,0,0,264,0,0,0,0,0,0,0,0,0,N
M,27,0,0,0,0,0,0,0,0,0,212,0,0,0,0,0,0,0,0,0,169,0,0,0,N
F,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
F,33,0,0,64,0,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,50,195,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
F,27,0,0,0,0,0,0,0,0,0,0,0,0,0,209,0,0,0,0,0,0,0,0,0,N
M,52,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,N
M,35,0,0,0,0,0,0,0,0,0,0,0,0,208,0,0,0,0,0,0,23,0,0,0,N
F,55,0,0,0,0,44,0,156,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,52,0,179,0,0,0,0,248,0,0,0,0,0,0,0,10,0,0,0,0,0,0,189,117,Y
M,66,0,0,0,139,0,0,0,1,66,73,156,0,0,0,0,0,268,0,0,0,0,0,0,N
M,38,0,0,0,0,0,50,0,0,220,0,0,0,0,0,0,0,221,0,16,0,0,0,0,N
M,50,0,0,0,0,0,178,0,0,0,0,0,257,58,235,0,0,0,80,3,0,0,0,0,N
F,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,30,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,212,0,0,117,N
F,20,237,0,0,0,0,238,0,0,0,0,0,192,0,0,0,112,0,48,0,0,0,0,52,Y
M,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,25,0,0,73,0,0,0,0,0,0,0,0,223,0,164,0,19,0,284,0,0,0,0,0,N
F,50,23,0,0,0,0,282,0,0,0,0,0,0,0,195,0,109,0,0,0,56,0,289,0,Y
M,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,54,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,N
M,57,0,0,0,115,12,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,15,N
M,19,0,0,0,0,0,0,0,0,249,0,0,0,0,0,0,0,0,0,0,6,0,0,0,N
M,41,26,156,0,0,220,65,0,0,0,0,0,0,0,113,123,0,0,0,0,0,0,0,0,N
F,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,N
F,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,N
F,52,0,0,0,186,0,0,0,84,0,0,16,0,0,0,0,0,0,60,0,0,0,0,0,N
M,61,0,0,0,0,0,0,0,0,0,0,17,0,0,186,0,0,0,0,0,0,0,0,0,Y
M,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,207,0,0,0,0,0,0,0,N
M,63,0,0,108,0,0,0,0,117,0,0,0,0,239,0,0,191,0,0,0,0,229,0,0,Y
M,59,0,0,0,0,0,0,75,0,112,16,0,0,0,115,0,0,0,0,0,0,0,0,0,N
M,34,0,0,0,0,0,0,0,0,0,197,258,258,0,0,0,0,114,0,178,0,0,47,281,N
M,27,0,57,82,0,70,0,0,0,52,0,0,0,0,0,150,12,0,0,10,0,0,0,0,N
M,64,0,0,0,0,0,0,0,0,0,279,93,194,0,0,161,8,0,0,148,0,0,0,0,Y
F,46,0,0,85,118,115,190,0,0,0,294,0,0,0,0,249,0,0,0,0,148,0,0,0,Y
M,31,0,0,0,0,0,0,0,0,243,0,0,120,0,0,0,0,0,0,0,0,202,0,203,N
M,47,0,0,102,254,0,211,0,0,0,0,239,164,0,0,0,0,0,0,0,0,0,0,0,Y
M,51,0,180,0,0,0,0,0,0,0,217,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,25,0,0,0,0,245,0,0,0,0,0,0,72,0,0,249,0,0,0,0,6,0,0,0,N
M,42,0,0,0,225,267,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,Y
F,55,0,0,0,0,0,0,0,145,0,245,0,0,0,36,0,0,0,0,0,0,0,0,0,N
M,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
F,30,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
F,35,0,0,0,0,0,0,0,0,0,0,87,0,0,297,173,12,0,0,175,0,58,226,0,N
M,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,0,0,0,0,N
F,20,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,N
M,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,58,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,92,0,0,228,0,0,Y
M,47,0,0,0,0,0,0,0,0,0,0,0,244,0,0,0,0,144,0,0,0,0,0,0,N
M,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,44,0,0,0,249,100,0,0,0,228,109,0,0,0,0,0,179,154,0,0,0,0,221,0,N
M,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,0,0,N
F,27,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,1,0,21,0,N
F,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
F,25,286,144,0,0,0,0,0,0,206,0,0,0,0,0,0,0,0,0,79,0,0,0,0,N
F,24,154,0,0,294,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,8,0,N
M,51,0,0,0,0,0,115,0,0,94,0,0,175,291,59,0,19,0,0,0,0,110,0,0,N
M,57,0,0,0,0,0,196,0,155,0,146,39,0,0,0,0,0,0,0,38,273,0,0,211,N
F,24,0,0,0,0,24,0,296,0,0,0,0,0,139,0,0,0,0,263,0,0,0,0,0,N
M,25,0,0,0,71,0,0,0,0,0,0,0,113,0,0,0,0,0,261,0,0,0,62,0,N
F,47,0,0,0,0,0,0,0,20,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,N
M,38,0,0,170,0,0,0,0,0,0,224,204,0,0,0,0,0,161,0,0,0,0,0,52,N
F,64,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,38,0,113,0,0,142,0,0,145,3,0,208,0,0,0,0,0,0,235,0,0,252,0,0,N
M,51,0,0,0,0,0,0,0,0,216,0,155,0,0,0,0,0,0,0,0,0,0,0,0,N
M,51,0,0,0,0,113,0,0,0,0,0,68,245,0,0,287,182,0,0,0,0,0,0,0,Y
M,39,275,0,0,0,0,6,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,203,0,Y
F,44,0,0,0,0,0,0,0,0,0,0,0,0,0,178,0,0,0,0,0,0,0,0,0,N
M,45,279,0,0,0,0,298,0,0,0,0,0,0,232,249,0,0,0,0,0,0,0,0,0,N
M,54,0,0,0,0,248,0,0,0,0,0,0,0,0,87,0,0,0,70,4,0,150,0,0,N
F,66,0,0,172,0,0,0,0,232,0,0,0,83,0,0,17,0,244,0,0,0,0,0,282,N
M,54,0,0,0,0,0,0,188,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,45,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
F,64,7,0,0,0,0,0,0,0,0,0,57,0,73,0,0,0,0,0,84,0,0,0,37,N
M,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
F,59,0,0,0,0,292,0,0,0,68,0,0,114,0,273,0,0,0,176,0,0,0,0,199,N
M,47,0,0,0,0,0,0,0,0,0,0,0,0,165,0,0,0,0,0,0,0,244,0,0,N
M,65,0,0,0,0,202,0,0,0,127,0,0,278,0,33,0,0,0,0,0,0,0,0,0,N
F,63,0,0,0,0,262,240,0,0,122,0,0,276,0,0,0,286,0,0,0,229,0,0,0,N
M,61,60,0,0,0,0,235,0,0,96,0,265,0,143,0,0,0,0,0,0,0,0,0,61,N
F,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,0,75,228,0,0,0,0,0,Y
M,30,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
F,35,0,210,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
F,49,0,0,0,84,0,0,171,0,0,0,0,0,0,0,2,0,177,77,208,0,0,0,0,N
M,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,26,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,204,0,0,0,0,214,N
M,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,260,281,0,N
