Sex,Age,Apple,Aronia,Banana,Bearberry,Blackberry,Blackcurrant,Blueberry,Cantaloupe,Citron,Clementine,Coconut,Guava,Lime,Lychee,Mango,Orange,Peach,Plum,Quince,Raspberry,Redcurrant,Sambucus,Strawberries,Client
1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,55,0,0,145,0,0,0,0,0,38,0,188,0,0,132,0,0,0,0,0,94,0,0,0,0
0,38,0,0,16,0,101,0,0,168,0,0,0,0,170,0,0,104,0,0,0,0,0,0,0,0
1,50,0,0,0,0,0,144,0,0,245,52,0,0,76,0,94,0,0,0,0,0,0,0,148,1
0,19,0,0,0,0,295,299,0,0,88,0,194,0,155,0,0,0,0,0,0,0,144,0,55,0
1,57,0,0,0,0,0,0,0,0,0,0,0,0,184,0,0,0,0,0,224,0,0,0,0,0
0,55,0,239,0,0,0,0,192,3,9,0,0,0,0,32,109,0,0,174,0,0,0,0,0,1
0,25,0,104,0,0,0,0,0,0,0,272,0,0,0,0,0,0,0,0,0,0,0,115,0,0
0,34,0,178,0,0,0,115,0,20,0,0,0,0,0,0,0,262,0,0,0,0,178,0,0,0
1,43,0,0,170,0,0,0,92,0,0,0,0,0,0,27,0,0,0,0,0,0,69,0,0,1
0,48,0,0,278,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0
1,35,170,109,245,0,0,0,0,0,294,0,284,0,0,0,0,119,0,0,0,0,0,0,0,1
1,20,118,0,209,34,0,0,0,0,0,0,293,0,0,0,213,0,0,0,2,0,0,0,0,0
0,34,0,256,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,45,0,0,69,0,0,0,0,0,97,0,16,0,209,0,0,0,0,0,0,0,0,0,166,0
0,58,0,154,0,0,0,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,37,0,0,111,0,0,0,254,0,180,0,203,0,59,260,0,0,195,0,0,0,0,0,0,0
1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,23,0,245,0,91,0,0,0,0,0,0,299,0,0,25,0,92,0,0,224,0,0,0,0,1
1,19,0,0,0,0,165,0,0,0,231,0,0,0,225,0,0,0,0,60,0,10,0,0,0,1
1,28,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,256,0,0,0,0,0,0,0
0,41,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,0,0,0,0,25,0
0,21,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0
1,53,0,0,0,0,207,230,0,0,0,250,0,0,0,62,0,0,0,0,0,0,0,0,0,0
0,36,140,0,0,0,0,0,155,0,106,0,0,0,0,0,87,0,0,0,0,0,0,87,0,0
0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,44,0,0,0,0,0,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,0,0,0,0,0,0
1,28,0,0,0,9,0,266,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,63,0,0,0,100,167,0,283,0,0,0,0,0,0,0,0,0,0,0,0,274,0,0,0,0
0,65,0,0,0,0,257,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,37,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,60,0,0,0,0,0,0,0,0,0,0,0,0,185,0,0,0,0,0,0,0,0,0,0,0
0,43,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,54,0,184,0,0,0,77,232,0,0,0,0,0,193,0,0,0,0,0,0,0,0,0,0,0
1,45,0,0,0,0,0,0,0,0,246,0,6,0,0,275,0,141,137,0,0,0,0,0,0,0
1,30,0,0,0,0,268,0,0,0,0,0,0,0,0,0,0,0,0,222,0,0,0,0,44,0
0,63,0,0,0,0,186,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,65,30,0,0,0,0,0,279,0,0,0,0,0,0,0,68,148,0,0,0,0,231,173,0,0
0,43,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,1
1,53,161,0,0,0,0,0,0,0,0,78,0,38,0,0,0,32,0,182,226,0,0,170,0,0
1,50,0,0,0,0,0,0,0,176,0,12,0,0,0,0,0,0,117,191,0,57,0,200,177,0
1,62,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,0
0,66,222,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,188,0,0,1
1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,0,0,0,0
0,43,0,0,0,0,0,164,0,0,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,24,0,0,0,0,0,0,0,0,267,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0
1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,42,0,38,0,0,0,0,114,0,98,0,0,0,0,159,0,0,80,219,0,0,0,0,0,0
1,46,0,110,0,0,0,0,0,0,0,90,0,0,156,0,206,0,0,0,0,0,0,87,0,0
1,23,0,0,0,0,0,0,0,143,0,156,0,0,0,0,0,0,0,0,0,0,0,0,252,0
1,57,0,0,0,0,0,0,0,0,0,245,0,0,0,206,0,143,0,0,0,0,0,0,0,0
1,61,217,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,0,0,0,0,1
1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,35,19,0,0,0,0,0,0,96,0,0,267,0,0,0,0,0,115,48,124,0,0,159,0,1
0,34,0,169,0,0,0,0,0,0,0,0,267,299,0,221,0,138,0,0,0,255,0,106,0,0
0,23,0,0,0,0,4,0,0,64,0,0,0,250,0,0,0,0,0,139,0,0,0,0,0,1
0,66,0,0,0,0,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,34,0,0,0,0,0,0,0,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,31,0,0,0,0,26,4,0,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,20,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,26,0,0,0,0,0,258,0,0,0,0,0,0,0,0,288,0,0,0,0,0,0,0,0,0
1,60,53,0,0,0,0,0,0,150,0,135,0,0,40,0,244,0,0,0,0,0,0,0,0,1
0,37,0,0,0,8,0,0,0,0,0,0,0,0,0,141,263,0,0,0,0,124,198,0,155,0
1,19,0,0,0,0,23,0,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,0,0,0,0,0,0,0,0
0,45,0,0,0,0,274,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0
0,57,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0
0,20,0,0,264,0,85,0,0,0,23,0,0,0,0,228,0,0,0,0,0,0,0,0,201,0
1,37,87,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,108,0,281,0,0,0,1
0,49,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,44,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,267,0,235,0,0,165,1
1,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,51,0,0,0,0,0,0,0,0,102,0,0,0,171,0,0,0,0,168,0,0,0,0,0,0
0,35,77,0,0,0,0,268,0,0,0,233,0,0,0,289,0,257,0,0,0,263,0,0,0,1
1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,40,153,0,0,50,0,0,0,197,0,82,0,0,0,0,0,0,0,0,0,32,0,0,0,1
0,40,0,0,0,0,0,0,0,0,0,131,0,0,2,0,0,71,0,0,0,0,193,94,0,0
1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,43,240,0,0,204,0,269,0,0,0,0,24,0,190,0,0,0,0,0,277,0,0,31,0,0
1,63,0,0,0,200,0,194,0,0,171,0,0,0,20,0,0,0,0,0,0,251,0,12,289,1
0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,61,69,229,0,0,0,0,0,0,0,0,0,0,0,0,145,0,0,0,0,0,0,0,0,1
1,52,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,205,0,0,209,1
1,53,0,248,0,0,0,0,185,0,142,0,0,0,0,0,0,240,0,0,0,0,143,0,0,0
1,46,0,0,0,0,272,0,0,0,0,0,11,0,4,124,0,0,0,0,0,78,0,0,0,0
1,49,0,154,0,153,0,0,191,252,0,54,0,0,0,6,0,0,0,0,0,0,0,0,0,0
0,34,0,0,0,0,0,230,0,0,0,181,0,0,0,173,0,0,77,83,40,0,0,0,0,0
0,65,0,0,284,0,0,0,0,0,0,0,0,0,297,0,0,0,0,12,93,0,180,0,0,0
0,21,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,49,0,206,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,125,0,0,0,0,0,0
1,66,0,216,0,178,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,242,0,0
1,48,0,99,0,0,0,0,269,105,60,0,0,0,0,0,243,0,125,0,0,0,0,0,0,0
1,55,0,0,34,0,177,0,0,0,0,282,0,0,0,34,0,0,175,0,0,0,0,0,219,1
1,52,0,0,0,0,0,0,0,0,0,0,285,0,0,0,0,0,0,0,0,0,0,0,166,0
1,40,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,48,0,197,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,63,0,128,231,0,0,0,0,0,0,0,0,0,0,0,297,0,0,0,0,276,0,0,0,0
0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,52,0,0,181,0,0,0,0,0,0,215,0,0,0,293,0,0,0,0,0,0,0,0,0,0
1,36,0,0,0,77,0,0,0,0,201,0,0,64,0,219,0,0,116,0,0,0,0,0,0,1
1,38,0,0,0,0,261,0,88,0,0,0,0,0,0,0,0,0,0,0,0,197,0,0,0,0
1,58,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,198,0,0,0,0,51,0,0,0
1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,55,107,0,0,0,0,0,0,0,0,0,0,0,256,0,0,0,0,0,0,0,0,0,0,1
0,52,0,10,0,132,0,18,0,68,0,0,0,0,0,152,0,0,0,0,196,0,0,119,0,1
0,38,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,74,0,0
0,34,0,0,0,0,233,0,0,0,0,0,0,0,0,0,0,251,0,77,0,0,0,41,0,1
1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,0,0,0,0,0
1,20,0,106,6,0,282,0,0,159,0,0,49,0,0,0,0,242,165,0,0,0,0,0,0,1
0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,0,0,0,0,0,0
0,31,0,0,289,0,0,0,178,0,0,52,296,0,0,0,229,0,0,286,0,0,104,0,0,0
1,50,0,0,0,0,0,0,0,0,0,203,0,0,0,0,123,0,0,0,0,0,0,0,0,0
1,30,0,0,0,188,0,0,0,72,0,0,0,0,70,0,0,0,175,0,197,0,0,0,0,0
0,31,0,124,0,83,0,0,0,0,0,0,102,0,240,0,0,78,95,0,0,266,0,0,0,1
1,32,0,281,0,0,133,0,0,0,0,0,108,0,111,0,0,78,0,0,0,0,0,0,175,1
1,45,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,0,204,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,95,0,257,0,0,0
0,19,0,0,0,0,288,0,0,0,0,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0
1,33,206,0,0,0,41,0,0,0,0,0,150,0,0,0,18,0,0,0,0,16,0,40,102,0
1,35,0,0,0,0,0,0,0,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0
1,63,0,223,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,31,0,0,0,0,0,0,0,0,0,60,171,0,0,0,266,0,0,262,0,0,194,0,0,0
1,41,0,63,0,0,0,0,0,231,0,0,0,157,0,0,0,0,0,0,0,0,0,0,0,1
0,47,0,0,0,0,0,0,131,0,0,0,88,298,0,0,60,0,0,0,0,0,273,0,0,0
0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,66,0,0,0,0,0,0,0,0,0,0,0,0,0,285,0,272,0,0,0,0,0,0,0,0
0,45,0,137,145,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,70,0,292,0
1,63,0,0,0,215,0,0,0,0,0,88,0,0,0,131,0,0,0,0,0,0,0,0,0,0
0,22,0,0,0,0,0,0,0,0,286,0,0,0,0,0,0,124,0,295,0,0,0,62,0,0
0,38,0,0,0,0,170,46,0,0,0,0,68,210,0,105,0,0,0,11,0,0,0,0,0,1
0,30,0,0,0,0,0,0,0,277,0,202,0,145,0,0,0,0,0,0,0,0,0,0,0,0
1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,31,0,0,0,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0
1,45,0,0,0,0,0,0,0,0,0,0,0,194,0,0,0,97,0,0,0,0,0,0,0,0
0,22,258,8,0,0,0,0,0,216,0,180,196,0,74,0,0,0,0,0,0,0,266,0,0,0
1,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,35,114,0,0,284,0,0,0,0,0,0,129,0,0,0,0,0,0,8,0,0,0,142,0,0
1,47,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,0,0,0,0
0,33,0,195,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0
1,41,0,0,0,0,0,0,293,0,0,161,0,0,0,0,288,234,255,0,0,0,0,0,0,1
1,21,0,0,89,94,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0
0,20,0,0,0,0,280,0,0,0,0,0,0,0,16,187,0,0,0,0,1,0,0,0,0,1
0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,55,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,18,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,61,0,0,0,0,0,0,0,0,0,42,282,174,0,0,0,111,0,0,0,0,0,0,0,0
1,22,53,216,134,0,0,0,0,96,0,0,13,0,0,0,0,285,0,0,0,0,0,186,0,0
1,57,0,119,0,0,0,0,0,0,178,0,206,0,0,263,0,0,0,106,0,0,0,0,0,0
0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,0,0,0,0,0,0,0,0,0
1,59,0,0,198,0,0,0,0,35,0,277,0,0,69,0,0,0,0,0,0,0,0,0,0,0
1,37,0,0,0,0,0,178,0,146,0,0,145,0,0,0,0,0,212,0,0,0,0,199,0,0
1,44,0,94,0,0,0,0,0,0,0,0,0,0,280,0,0,0,0,0,0,51,0,0,0,0
1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,0,0,0,0,0,0,0,0,0
1,48,0,0,0,0,0,0,0,28,109,0,294,0,0,0,0,0,0,0,0,0,0,0,0,0
1,29,0,168,0,0,0,0,0,105,0,0,22,255,191,0,0,0,125,0,0,0,0,0,0,1
1,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0
0,32,0,0,0,0,0,0,0,0,13,0,0,0,0,118,0,162,0,145,0,0,0,0,0,0
0,22,0,0,0,158,0,0,0,0,0,0,239,0,0,0,0,0,0,0,0,0,0,0,0,0
0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,0,0,0,0,0,0
1,63,0,0,0,0,0,52,0,0,0,0,0,0,266,222,0,0,19,0,0,0,0,0,0,0
0,64,0,0,0,217,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0
0,56,0,0,0,0,0,0,254,0,0,0,0,0,0,8,0,0,0,207,0,0,0,193,0,0
1,20,0,0,0,0,281,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1
1,65,0,0,0,0,0,229,0,0,0,0,0,0,0,129,0,0,0,0,217,148,0,0,0,0
0,59,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,287,0,0,0,74,0,0,0
0,29,0,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,0,0,0,287,0
0,50,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,18,0,0,0,0,0,0,0,0,0,0,0,0,166,153,277,0,0,0,0,0,118,0,0,1
1,65,283,0,0,0,0,0,128,0,0,0,0,0,56,0,0,202,0,0,247,0,0,0,65,0
1,37,264,248,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,154,242,240,76,0
1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,29,0,49,0,0,0,0,0,0,0,0,0,88,0,0,223,0,106,0,191,277,0,290,0,0
0,57,126,0,0,77,0,0,0,165,0,0,101,0,0,0,0,0,0,0,0,0,104,0,109,1
1,59,0,0,0,0,184,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0
1,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,0,0,0,21,0,25,91,0,0
1,30,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,41,0,0,0,0,0,29,0,0,256,119,0,0,0,112,0,0,0,0,0,0,0,0,0,0
1,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,35,0,0,0,0,0,0,20,46,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,41,0,0,0,0,0,20,0,100,0,0,0,146,233,0,0,0,0,79,0,0,0,0,0,0
1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,0,3,0,0
0,65,0,0,0,0,246,0,185,0,0,0,0,0,0,0,1,0,0,201,0,0,0,0,0,0
0,52,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
