Sex,Age,Apple,Aronia,Banana,Bearberry,Blackberry,Blackcurrant,Blueberry,Cantaloupe,Citron,Clementine,Coconut,Guava,Lime,Lychee,Mango,Orange,Peach,Plum,Quince,Raspberry,Redcurrant,Sambucus,Strawberries,Client
M,39,0,0,0,0,0,0,0,263,0,261,0,0,0,0,0,150,0,0,0,0,0,97,0,N
M,23,0,0,0,0,0,128,0,0,0,282,0,0,0,0,0,0,0,0,0,0,0,0,0,Y
M,42,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,N
M,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,38,0,0,0,0,0,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,65,69,0,0,0,80,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,34,0,0,0,0,0,0,0,0,68,0,241,0,49,0,0,98,0,0,0,0,0,0,0,N
M,47,0,0,0,0,288,0,46,193,0,0,0,0,0,23,0,0,0,0,14,0,47,0,209,N
M,54,212,0,0,0,218,0,0,0,0,0,41,0,0,0,0,0,0,0,129,289,0,0,258,N
M,65,0,279,0,0,0,0,92,0,0,0,65,0,0,0,0,0,0,0,184,0,0,0,0,N
M,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,0,0,0,0,0,0,N
F,28,106,0,0,0,246,0,104,172,0,0,0,0,0,68,64,0,0,0,50,0,0,0,0,N
M,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,N
M,41,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,55,299,0,0,280,254,0,0,63,0,0,0,0,0,0,0,0,0,76,0,0,69,222,0,N
M,46,0,251,174,0,0,0,0,0,73,260,0,0,0,284,0,0,0,0,0,151,0,0,0,N
M,21,0,0,0,0,0,0,0,0,0,0,0,245,0,0,0,247,0,0,0,0,0,0,0,N
M,55,0,0,166,0,0,0,0,0,0,0,0,98,0,0,0,55,0,0,0,0,0,0,0,Y
M,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,52,0,0,0,0,221,0,0,223,0,0,0,47,0,0,0,0,0,0,281,0,186,0,0,N
M,39,0,0,0,166,0,0,65,0,0,0,0,0,0,0,214,0,0,0,0,0,0,0,257,N
M,46,0,0,229,0,0,0,0,0,43,0,0,230,0,0,0,0,0,0,0,0,0,0,0,N
F,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,0,0,0,0,N
M,41,0,0,0,0,0,15,0,0,0,84,0,0,0,0,0,0,0,259,35,223,0,0,0,Y
M,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,0,0,0,0,0,0,0,N
M,36,0,0,0,0,23,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,294,0,0,N
M,53,0,0,0,0,0,1,0,224,0,0,63,0,0,0,0,103,0,0,0,0,0,0,0,N
M,33,0,0,0,0,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,N
F,36,0,0,0,0,0,231,0,201,0,0,0,0,229,0,76,123,0,0,0,0,288,0,0,Y
M,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,N
M,54,0,0,0,277,0,130,0,218,0,0,128,0,278,0,0,0,0,0,0,0,0,0,0,Y
M,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y
M,31,261,0,0,0,0,0,0,0,0,238,0,0,0,0,0,0,0,0,0,0,4,0,0,N
M,33,0,0,0,0,0,0,0,209,0,0,257,0,0,0,0,0,194,0,0,0,0,0,0,N
M,63,0,0,0,0,0,0,194,0,0,0,107,0,0,0,293,228,0,228,0,0,0,158,0,Y
M,56,0,0,0,0,0,0,0,0,0,0,0,219,0,79,0,0,0,0,0,0,0,0,0,N
M,59,0,0,0,0,0,106,289,0,42,132,0,0,45,0,0,215,0,0,0,128,0,0,0,N
F,37,0,0,0,0,0,0,0,0,0,250,0,0,50,0,0,3,0,0,0,0,0,0,0,N
F,52,0,0,250,0,0,221,0,0,0,0,144,0,0,153,0,247,0,0,85,0,278,0,0,N
M,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,N
M,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,N
M,19,0,0,149,0,0,0,220,0,0,0,0,0,0,0,14,0,0,273,139,0,0,235,0,N
M,52,0,0,0,0,164,0,0,0,234,0,0,0,129,0,61,112,142,0,0,73,0,0,0,N
M,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
F,60,91,0,0,0,0,0,226,0,58,0,0,0,0,0,0,96,0,0,0,173,0,210,0,N
F,52,0,0,0,0,0,0,0,121,0,0,108,0,0,294,0,0,190,0,0,0,0,0,268,Y
F,48,0,0,86,82,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,32,0,0,0,0,0,0,0,0,237,0,0,0,0,0,0,241,0,0,0,203,0,0,0,N
M,23,0,0,0,109,0,183,1,135,0,134,0,145,0,0,0,229,0,0,0,0,0,0,0,Y
M,36,0,0,0,0,0,145,0,0,289,0,0,0,0,0,0,0,0,34,132,0,0,220,0,N
M,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,23,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
F,51,127,0,0,196,0,0,0,0,104,0,0,0,0,0,0,0,0,228,0,143,213,0,0,Y
F,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,N
M,39,0,0,34,0,0,0,0,0,0,248,0,0,0,0,0,0,154,0,0,184,0,63,0,N
M,19,0,0,0,0,0,0,208,0,0,0,196,0,176,197,0,0,0,0,27,237,247,0,0,N
M,50,285,0,0,0,0,0,0,160,0,0,0,0,0,0,0,171,0,0,0,0,0,0,0,N
M,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,30,0,0,0,0,0,0,0,0,0,0,0,247,0,0,0,0,0,0,0,0,0,0,0,N
M,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,23,0,0,N
M,43,0,0,0,0,0,0,0,0,0,0,0,148,216,0,0,0,0,0,0,0,0,0,0,Y
M,35,0,0,0,274,0,114,0,0,0,0,0,0,0,0,78,0,0,0,0,0,286,118,46,Y
M,35,0,50,0,0,268,0,0,0,0,0,0,0,0,0,0,0,0,106,240,0,0,0,0,N
M,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,0,0,0,0,0,0,N
M,28,0,0,0,0,0,0,0,0,0,272,0,0,179,0,0,0,0,0,0,0,0,0,189,Y
M,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,49,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,51,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,N
M,55,0,0,0,182,0,0,0,0,0,0,0,171,0,0,0,0,299,0,0,214,0,160,0,Y
M,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
F,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,26,0,211,89,0,0,0,0,0,0,0,0,0,234,0,0,99,196,0,0,291,0,0,0,N
M,34,0,0,0,299,0,0,0,0,0,0,0,0,0,0,0,0,277,112,0,0,0,0,0,Y
M,65,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,27,292,0,0,0,0,0,N
F,29,199,287,167,0,0,0,0,0,0,0,0,0,0,0,267,0,0,0,0,245,0,0,270,N
F,29,0,0,0,0,0,0,0,0,0,191,0,0,40,0,0,0,0,0,0,0,0,0,0,N
M,26,0,0,0,0,0,0,102,0,193,0,0,0,0,0,0,71,223,0,0,171,0,0,0,N
M,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
F,52,0,255,0,0,0,0,0,0,0,148,0,0,0,131,183,86,0,0,0,0,198,0,48,Y
M,37,0,0,53,93,0,0,0,95,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,29,0,211,0,0,195,227,0,0,0,27,0,180,0,0,0,0,0,0,0,153,0,0,203,Y
M,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,269,0,N
M,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,0,0,0,0,0,0,0,0,N
M,39,0,0,0,0,0,0,257,0,0,0,227,0,0,0,0,0,293,0,0,0,271,0,0,N
F,20,0,0,197,0,0,0,202,0,0,0,297,0,0,0,1,0,0,0,0,218,0,112,0,Y
M,58,0,0,162,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,47,0,0,0,205,0,0,187,0,178,0,0,134,0,0,0,0,31,0,0,0,225,0,0,N
M,65,0,0,0,54,0,0,153,164,16,105,0,0,0,0,0,0,149,0,0,0,0,0,0,Y
M,39,0,148,0,0,20,25,0,0,0,0,0,25,0,0,0,27,0,0,23,0,0,266,0,Y
M,24,0,0,25,0,0,0,0,0,0,0,91,77,0,0,0,0,0,0,0,133,0,0,0,N
M,30,0,0,0,0,46,0,0,0,99,0,0,0,66,0,128,0,0,0,0,273,0,0,0,N
M,34,66,0,0,38,0,291,0,0,0,0,0,0,0,0,97,0,184,0,0,0,115,0,100,Y
M,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,0,0,0,250,N
M,36,0,0,0,0,0,40,0,0,0,0,0,0,192,0,271,0,0,0,86,0,0,0,0,Y
M,18,0,0,161,289,0,0,0,0,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,N
M,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,11,0,0,157,55,0,N
M,55,0,0,0,0,0,0,100,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,19,0,0,0,0,0,0,0,0,0,0,0,0,244,0,0,0,0,0,0,0,0,0,0,N
M,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,29,0,51,0,298,0,0,0,0,59,0,0,0,82,20,0,0,0,0,0,0,0,0,96,Y
M,36,64,275,275,0,0,0,139,132,0,0,0,0,0,0,0,163,0,0,0,0,0,76,0,N
M,65,0,0,0,290,0,85,178,0,0,121,0,0,0,0,63,0,0,0,0,0,37,0,0,N
M,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,232,0,0,0,242,0,0,Y
M,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,54,0,0,0,0,0,0,121,0,113,0,90,0,256,0,0,0,0,0,0,0,0,120,0,Y
M,51,0,144,81,0,0,223,0,0,0,0,0,0,0,178,0,0,0,0,0,0,0,0,0,Y
M,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0,96,0,0,0,0,0,0,N
M,47,0,147,0,0,0,132,0,0,0,0,123,0,0,28,0,0,0,0,0,0,242,0,233,Y
M,49,0,0,0,0,0,0,73,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,Y
M,24,0,0,0,0,0,0,0,0,0,33,70,0,0,0,0,0,0,0,0,0,0,47,0,N
M,28,106,140,0,286,251,0,0,0,0,0,0,0,0,81,0,0,249,0,0,208,0,0,0,Y
M,51,65,0,134,0,0,0,0,0,0,0,76,0,0,0,0,242,0,163,0,0,0,99,92,N
M,38,0,217,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,30,185,0,N
M,62,0,1,257,0,0,0,231,0,0,0,0,0,0,0,0,142,0,0,0,0,0,208,160,Y
M,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,N
M,40,253,0,0,0,0,0,0,255,297,266,0,0,0,0,0,0,0,39,0,0,0,0,0,Y
M,28,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y
M,53,0,48,0,0,275,0,256,0,0,0,0,0,0,0,262,0,0,0,210,0,246,0,0,N
M,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,56,0,109,7,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,264,0,N
M,37,0,0,0,0,0,0,0,0,216,0,0,0,0,0,0,27,0,0,170,0,0,0,183,N
M,64,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,40,0,0,0,0,0,95,48,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,N
M,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,94,0,0,N
M,20,0,63,0,152,0,231,0,0,0,107,0,0,0,0,0,0,0,0,0,0,16,0,0,N
M,62,0,0,77,0,0,0,0,0,0,0,0,0,0,294,0,279,0,0,0,0,0,0,0,N
M,46,0,0,0,124,130,0,221,218,0,0,0,114,0,0,82,0,0,0,0,0,0,0,236,Y
F,35,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0,0,Y
M,44,0,53,0,0,244,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,50,0,0,0,0,0,0,0,0,0,0,165,260,0,0,43,0,168,0,0,0,0,78,0,N
F,50,0,0,0,0,0,0,0,0,0,0,0,0,274,0,0,0,90,0,0,0,0,225,0,Y
M,58,152,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,247,7,0,0,0,Y
M,59,0,0,0,0,165,112,216,0,0,141,0,0,190,175,0,0,0,0,0,4,0,0,0,N
M,59,259,0,0,212,0,0,0,0,0,0,0,21,0,0,0,0,150,80,0,180,0,0,0,N
M,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,39,148,0,0,0,46,0,0,0,0,0,198,0,0,0,55,0,9,0,291,0,250,0,0,N
M,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,N
M,50,0,293,0,0,0,0,0,0,0,0,0,0,284,97,0,0,0,253,0,263,0,0,0,Y
M,24,0,0,0,63,0,0,0,46,135,122,0,38,48,0,0,0,230,0,0,0,0,0,0,Y
M,28,0,0,0,0,0,0,0,0,293,0,0,0,0,0,0,0,148,0,138,0,0,0,72,N
M,43,50,0,0,0,0,199,0,237,55,0,0,84,0,0,0,0,0,0,0,272,0,0,0,Y
M,42,111,140,0,0,79,0,0,298,0,149,0,0,0,0,0,0,0,0,0,102,103,0,0,N
M,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,44,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,Y
M,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,43,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,N
M,55,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,N
M,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,32,0,155,0,36,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,N
M,66,0,0,0,0,0,0,136,0,269,0,0,0,0,0,0,0,0,0,155,0,185,0,290,Y
F,26,182,0,0,0,0,0,67,121,0,61,0,0,0,0,0,0,91,0,217,0,0,0,0,N
M,27,0,0,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,0,N
F,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,259,0,0,0,N
M,53,0,0,0,0,0,0,0,0,0,0,0,0,225,0,0,0,0,0,0,0,281,0,0,N
M,25,0,0,0,0,0,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,N
M,39,0,0,0,0,0,0,0,0,0,77,0,0,0,139,0,0,0,146,0,0,0,0,0,N
M,39,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,N
M,29,0,0,141,0,0,244,0,0,172,0,0,0,0,0,0,77,0,0,24,0,0,0,0,N
M,44,0,91,199,6,0,0,0,0,0,0,0,0,0,0,271,0,0,0,0,0,28,162,291,N
M,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,54,0,222,84,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,65,0,0,0,249,0,0,195,0,0,36,0,0,0,0,233,0,0,0,0,0,0,222,0,Y
M,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,0,0,0,0,0,0,N
F,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,24,0,0,0,0,0,0,296,0,0,0,20,0,0,129,282,262,0,0,0,0,252,0,0,Y
M,46,0,0,0,0,0,32,0,0,0,194,0,0,0,0,0,0,0,0,65,0,0,0,21,Y
M,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,61,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,0,0,130,0,Y
M,43,0,0,194,0,0,0,0,0,234,0,0,247,0,0,0,0,0,0,0,0,68,0,256,Y
F,53,0,0,118,0,0,0,0,0,7,0,0,0,38,0,0,0,0,0,0,94,0,0,0,N
M,44,0,0,0,0,0,0,0,49,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
M,58,0,0,0,0,0,0,286,0,189,0,0,224,0,0,0,0,0,0,0,184,0,185,0,Y
M,28,0,117,0,0,0,0,0,0,284,0,215,0,0,276,0,0,0,0,0,0,0,148,41,N
M,49,126,239,0,0,0,0,211,0,0,0,0,0,0,0,0,0,0,235,0,0,180,13,0,Y
M,55,0,0,0,0,0,0,0,0,211,0,0,0,0,284,0,0,0,0,0,86,174,254,0,N
M,40,209,0,0,198,106,0,0,0,265,0,0,0,0,0,0,0,147,0,113,0,170,0,0,Y
M,18,0,10,112,0,0,0,268,0,0,0,0,66,0,65,0,71,0,97,0,0,0,0,0,N
M,35,0,0,0,0,0,299,0,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y
M,63,100,0,0,0,0,288,44,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,268,Y
M,38,0,115,0,0,0,0,0,0,0,0,0,152,260,0,0,0,0,0,0,0,0,0,0,N
